"TreeID","Year","first_stage2_date","April_Days","Air_Temp","Air_Temp_Max","Air_Temp_Min","Grass_Temp","Rain_mm_Tot"
46,2012,2012-04-26,25,8.1,11.7,2.4,23.8,4
46,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
46,2015,2015-04-22,21,9.9,15.2,2.6,26.6,0.7
46,2016,2016-05-03,32,8.7,12.4,2.5,22.5,1.4
46,2017,2017-04-11,10,10,14.4,2.2,25.3,0.1
46,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
46,2021,2021-04-27,26,6.7,13.3,0.1,14.4,0.4
46,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
46,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
46,2024,2024-04-18,17,9.7,13.8,5.6,17.4,1.8
47,2007,2007-04-20,19,NA,NA,NA,NA,NA
47,2008,2008-04-25,24,NA,NA,NA,NA,NA
47,2009,2009-04-18,17,NA,NA,NA,NA,NA
47,2010,2010-04-27,26,9.7,14.1,1.7,26.2,0.7
47,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
47,2012,2012-04-30,29,8.1,11.7,2.4,23.8,4
47,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
47,2015,2015-04-19,18,9.9,15.2,2.6,26.6,0.7
47,2016,2016-05-03,32,8.7,12.4,2.5,22.5,1.4
47,2017,2017-04-15,14,10,14.4,2.2,25.3,0.1
47,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
47,2021,2021-05-03,32,6.7,13.3,0.1,14.4,0.4
47,2022,2022-04-22,21,8.9,15.4,3.2,12.3,0.7
47,2023,2023-05-17,46,8.8,13.3,2.9,18.2,2.9
47,2024,2024-04-18,17,9.7,13.8,5.6,17.4,1.8
48,2007,2007-04-16,15,NA,NA,NA,NA,NA
48,2011,2011-04-15,14,12.4,18.1,4.8,23.9,0
48,2013,2013-05-12,41,8,12.1,2.4,21.8,1.4
49,2007,2007-04-20,19,NA,NA,NA,NA,NA
49,2008,2008-04-27,26,NA,NA,NA,NA,NA
49,2009,2009-04-26,25,NA,NA,NA,NA,NA
49,2010,2010-05-01,30,9.7,14.1,1.7,26.2,0.7
49,2011,2011-04-17,16,12.4,18.1,4.8,23.9,0
49,2012,2012-05-08,37,8.1,11.7,2.4,23.8,4
49,2013,2013-05-12,41,8,12.1,2.4,21.8,1.4
49,2015,2015-04-19,18,9.9,15.2,2.6,26.6,0.7
49,2016,2016-05-07,36,8.7,12.4,2.5,22.5,1.4
49,2017,2017-04-25,24,10,14.4,2.2,25.3,0.1
49,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
49,2021,2021-06-08,68,6.7,13.3,0.1,14.4,0.4
49,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
49,2023,2023-05-17,46,8.8,13.3,2.9,18.2,2.9
49,2024,2024-04-08,7,9.7,13.8,5.6,17.4,1.8
50,2007,2007-04-10,9,NA,NA,NA,NA,NA
50,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
50,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
51,2007,2007-04-06,5,NA,NA,NA,NA,NA
51,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
51,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
51,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
51,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
51,2024,2024-04-08,7,9.7,13.8,5.6,17.4,1.8
52,2007,2007-04-16,15,NA,NA,NA,NA,NA
52,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
53,2007,2007-04-12,11,NA,NA,NA,NA,NA
53,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
53,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
53,2016,2016-04-25,24,8.7,12.4,2.5,22.5,1.4
53,2017,2017-04-13,12,10,14.4,2.2,25.3,0.1
53,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
53,2021,2021-04-08,7,6.7,13.3,0.1,14.4,0.4
53,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
53,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
53,2024,2024-04-18,17,9.7,13.8,5.6,17.4,1.8
54,2007,2007-04-20,19,NA,NA,NA,NA,NA
54,2011,2011-04-21,20,12.4,18.1,4.8,23.9,0
54,2013,2013-05-12,41,8,12.1,2.4,21.8,1.4
55,2007,2007-04-14,13,NA,NA,NA,NA,NA
55,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
55,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
55,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
56,2007,2007-04-12,11,NA,NA,NA,NA,NA
56,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
56,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
57,2007,2007-04-02,1,NA,NA,NA,NA,NA
57,2011,2011-04-05,4,12.4,18.1,4.8,23.9,0
57,2013,2013-04-26,25,8,12.1,2.4,21.8,1.4
58,2007,2007-04-02,1,NA,NA,NA,NA,NA
58,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
58,2013,2013-04-26,25,8,12.1,2.4,21.8,1.4
59,2007,2007-04-10,9,NA,NA,NA,NA,NA
59,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
59,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
60,2007,2007-04-08,7,NA,NA,NA,NA,NA
60,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
60,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
61,2007,2007-04-06,5,NA,NA,NA,NA,NA
61,2008,2008-04-05,4,NA,NA,NA,NA,NA
61,2009,2009-04-12,11,NA,NA,NA,NA,NA
61,2010,2010-04-23,22,9.7,14.1,1.7,26.2,0.7
61,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
61,2012,2012-04-10,9,8.1,11.7,2.4,23.8,4
61,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
61,2015,2015-04-18,17,9.9,15.2,2.6,26.6,0.7
61,2016,2016-04-14,13,8.7,12.4,2.5,22.5,1.4
61,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
61,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
61,2021,2021-04-27,26,6.7,13.3,0.1,14.4,0.4
61,2022,2022-04-07,6,8.9,15.4,3.2,12.3,0.7
61,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
61,2024,2024-04-08,7,9.7,13.8,5.6,17.4,1.8
62,2007,2007-04-12,11,NA,NA,NA,NA,NA
62,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
62,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
62,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
62,2021,2021-05-26,55,6.7,13.3,0.1,14.4,0.4
62,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
62,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
62,2024,2024-04-18,17,9.7,13.8,5.6,17.4,1.8
63,2007,2007-04-12,11,NA,NA,NA,NA,NA
63,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
63,2013,2013-05-08,37,8,12.1,2.4,21.8,1.4
64,2007,2007-04-14,13,NA,NA,NA,NA,NA
64,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
64,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
65,2007,2007-04-12,11,NA,NA,NA,NA,NA
65,2011,2011-04-14,13,12.4,18.1,4.8,23.9,0
65,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
66,2007,2007-04-12,11,NA,NA,NA,NA,NA
66,2013,2013-05-09,38,8,12.1,2.4,21.8,1.4
67,2007,2007-04-20,19,NA,NA,NA,NA,NA
67,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
67,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
67,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
67,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
68,2007,2007-04-14,13,NA,NA,NA,NA,NA
68,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
68,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
68,2016,2016-04-26,25,8.7,12.4,2.5,22.5,1.4
68,2017,2017-04-15,14,10,14.4,2.2,25.3,0.1
68,2018,2018-05-12,41,11.3,15.1,6.7,19,2.9
68,2021,2021-04-26,25,6.7,13.3,0.1,14.4,0.4
68,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
68,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
68,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
69,2007,2007-04-08,7,NA,NA,NA,NA,NA
69,2008,2008-04-05,4,NA,NA,NA,NA,NA
69,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
69,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
69,2015,2015-04-19,18,9.9,15.2,2.6,26.6,0.7
69,2016,2016-04-13,12,8.7,12.4,2.5,22.5,1.4
69,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
69,2018,2018-04-25,24,11.3,15.1,6.7,19,2.9
69,2021,2021-04-30,29,6.7,13.3,0.1,14.4,0.4
69,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
69,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
69,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
70,2007,2007-04-10,9,NA,NA,NA,NA,NA
70,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
70,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
71,2007,2007-04-10,9,NA,NA,NA,NA,NA
71,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
71,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
71,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
71,2021,2021-04-26,25,6.7,13.3,0.1,14.4,0.4
71,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
71,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
71,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
72,2007,2007-04-08,7,NA,NA,NA,NA,NA
72,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
72,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
73,2007,2007-04-16,15,NA,NA,NA,NA,NA
73,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
74,2007,2007-04-08,7,NA,NA,NA,NA,NA
74,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
74,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
75,2007,2007-04-06,5,NA,NA,NA,NA,NA
75,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
75,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
76,2007,2007-04-10,9,NA,NA,NA,NA,NA
76,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
76,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
77,2007,2007-04-08,7,NA,NA,NA,NA,NA
77,2008,2008-04-23,22,NA,NA,NA,NA,NA
77,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
77,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
77,2015,2015-04-17,16,9.9,15.2,2.6,26.6,0.7
77,2016,2016-04-13,12,8.7,12.4,2.5,22.5,1.4
77,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
77,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
77,2021,2021-05-24,53,6.7,13.3,0.1,14.4,0.4
77,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
77,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
77,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
78,2007,2007-04-06,5,NA,NA,NA,NA,NA
78,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
78,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
78,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
79,2007,2007-04-04,3,NA,NA,NA,NA,NA
79,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
79,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
79,2021,2021-04-26,25,6.7,13.3,0.1,14.4,0.4
79,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
79,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
79,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
80,2007,2007-04-04,3,NA,NA,NA,NA,NA
80,2008,2008-04-11,10,NA,NA,NA,NA,NA
80,2011,2011-04-04,3,12.4,18.1,4.8,23.9,0
80,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
80,2015,2015-04-17,16,9.9,15.2,2.6,26.6,0.7
80,2016,2016-04-13,12,8.7,12.4,2.5,22.5,1.4
80,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
80,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
80,2021,2021-04-20,19,6.7,13.3,0.1,14.4,0.4
80,2022,2022-04-04,3,8.9,15.4,3.2,12.3,0.7
80,2023,2023-04-17,16,8.8,13.3,2.9,18.2,2.9
80,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
81,2007,2007-04-08,7,NA,NA,NA,NA,NA
81,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
81,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
82,2007,2007-04-04,3,NA,NA,NA,NA,NA
82,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
82,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
82,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
82,2021,2021-04-26,25,6.7,13.3,0.1,14.4,0.4
82,2022,2022-04-04,3,8.9,15.4,3.2,12.3,0.7
82,2023,2023-04-17,16,8.8,13.3,2.9,18.2,2.9
82,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
83,2007,2007-04-16,15,NA,NA,NA,NA,NA
83,2008,2008-04-27,26,NA,NA,NA,NA,NA
83,2011,2011-04-16,15,12.4,18.1,4.8,23.9,0
83,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
83,2015,2015-04-27,26,9.9,15.2,2.6,26.6,0.7
83,2016,2016-05-06,35,8.7,12.4,2.5,22.5,1.4
83,2017,2017-04-18,17,10,14.4,2.2,25.3,0.1
83,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
83,2021,2021-05-24,53,6.7,13.3,0.1,14.4,0.4
83,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
83,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
84,2007,2007-04-02,1,NA,NA,NA,NA,NA
84,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
84,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
85,2007,2007-04-12,11,NA,NA,NA,NA,NA
85,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
85,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
85,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
86,2007,2007-04-06,5,NA,NA,NA,NA,NA
86,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
86,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
86,2016,2016-04-24,23,8.7,12.4,2.5,22.5,1.4
86,2017,2017-04-25,24,10,14.4,2.2,25.3,0.1
86,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
86,2021,2021-04-26,25,6.7,13.3,0.1,14.4,0.4
86,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
86,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
86,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
87,2007,2007-04-04,3,NA,NA,NA,NA,NA
87,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
87,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
88,2007,2007-04-06,5,NA,NA,NA,NA,NA
88,2008,2008-04-11,10,NA,NA,NA,NA,NA
88,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
88,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
88,2015,2015-04-14,13,9.9,15.2,2.6,26.6,0.7
88,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
88,2018,2018-05-20,49,11.3,15.1,6.7,19,2.9
89,2007,2007-04-14,13,NA,NA,NA,NA,NA
89,2008,2008-04-21,20,NA,NA,NA,NA,NA
89,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
89,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
89,2015,2015-04-23,22,9.9,15.2,2.6,26.6,0.7
89,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
89,2017,2017-04-13,12,10,14.4,2.2,25.3,0.1
89,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
89,2021,2021-05-24,53,6.7,13.3,0.1,14.4,0.4
89,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
90,2007,2007-04-12,11,NA,NA,NA,NA,NA
90,2008,2008-04-25,24,NA,NA,NA,NA,NA
90,2011,2011-04-14,13,12.4,18.1,4.8,23.9,0
90,2013,2013-05-11,40,8,12.1,2.4,21.8,1.4
90,2015,2015-04-27,26,9.9,15.2,2.6,26.6,0.7
90,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
90,2017,2017-04-18,17,10,14.4,2.2,25.3,0.1
90,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
90,2021,2021-05-24,53,6.7,13.3,0.1,14.4,0.4
90,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
90,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
91,2007,2007-04-20,19,NA,NA,NA,NA,NA
91,2008,2008-05-05,34,NA,NA,NA,NA,NA
92,2007,2007-04-14,13,NA,NA,NA,NA,NA
92,2008,2008-04-25,24,NA,NA,NA,NA,NA
92,2009,2009-04-18,17,NA,NA,NA,NA,NA
92,2010,2010-05-01,30,9.7,14.1,1.7,26.2,0.7
92,2011,2011-04-14,13,12.4,18.1,4.8,23.9,0
92,2012,2012-05-02,31,8.1,11.7,2.4,23.8,4
92,2013,2013-05-29,58,8,12.1,2.4,21.8,1.4
92,2015,2015-04-25,24,9.9,15.2,2.6,26.6,0.7
92,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
92,2017,2017-04-15,14,10,14.4,2.2,25.3,0.1
92,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
92,2021,2021-05-24,53,6.7,13.3,0.1,14.4,0.4
92,2022,2022-04-22,21,8.9,15.4,3.2,12.3,0.7
92,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
93,2007,2007-04-16,15,NA,NA,NA,NA,NA
93,2008,2008-04-29,28,NA,NA,NA,NA,NA
93,2011,2011-04-20,19,12.4,18.1,4.8,23.9,0
93,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
93,2015,2015-04-23,22,9.9,15.2,2.6,26.6,0.7
93,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
93,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
93,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
93,2021,2021-05-24,53,6.7,13.3,0.1,14.4,0.4
93,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
93,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
94,2007,2007-04-12,11,NA,NA,NA,NA,NA
94,2008,2008-04-27,26,NA,NA,NA,NA,NA
94,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
94,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
94,2015,2015-05-08,37,9.9,15.2,2.6,26.6,0.7
94,2016,2016-05-06,35,8.7,12.4,2.5,22.5,1.4
94,2017,2017-04-25,24,10,14.4,2.2,25.3,0.1
95,2007,2007-04-04,3,NA,NA,NA,NA,NA
95,2008,2008-04-05,4,NA,NA,NA,NA,NA
95,2011,2011-04-04,3,12.4,18.1,4.8,23.9,0
95,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
95,2015,2015-04-11,10,9.9,15.2,2.6,26.6,0.7
95,2016,2016-04-13,12,8.7,12.4,2.5,22.5,1.4
95,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
95,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
95,2021,2021-04-14,13,6.7,13.3,0.1,14.4,0.4
95,2022,2022-04-07,6,8.9,15.4,3.2,12.3,0.7
95,2023,2023-04-17,16,8.8,13.3,2.9,18.2,2.9
95,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
96,2007,2007-04-12,11,NA,NA,NA,NA,NA
96,2008,2008-04-23,22,NA,NA,NA,NA,NA
96,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
96,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
96,2015,2015-04-17,16,9.9,15.2,2.6,26.6,0.7
96,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
96,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
96,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
96,2021,2021-04-30,29,6.7,13.3,0.1,14.4,0.4
96,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
96,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
96,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
97,2007,2007-04-12,11,NA,NA,NA,NA,NA
97,2008,2008-04-27,26,NA,NA,NA,NA,NA
97,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
97,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
97,2015,2015-04-19,18,9.9,15.2,2.6,26.6,0.7
97,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
97,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
97,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
97,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
97,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
97,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
98,2007,2007-04-08,7,NA,NA,NA,NA,NA
98,2008,2008-04-19,18,NA,NA,NA,NA,NA
98,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
98,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
98,2015,2015-04-17,16,9.9,15.2,2.6,26.6,0.7
98,2016,2016-04-13,12,8.7,12.4,2.5,22.5,1.4
98,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
98,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
98,2021,2021-04-20,19,6.7,13.3,0.1,14.4,0.4
98,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
98,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
98,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
99,2007,2007-04-12,11,NA,NA,NA,NA,NA
99,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
99,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
99,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
99,2021,2021-04-26,25,6.7,13.3,0.1,14.4,0.4
99,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
99,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
99,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
100,2007,2007-04-12,11,NA,NA,NA,NA,NA
100,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
100,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
100,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
100,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
100,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
100,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
101,2007,2007-04-10,9,NA,NA,NA,NA,NA
101,2011,2011-04-16,15,12.4,18.1,4.8,23.9,0
101,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
102,2007,2007-04-04,3,NA,NA,NA,NA,NA
102,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
102,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
102,2018,2018-04-12,11,11.3,15.1,6.7,19,2.9
102,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
102,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
103,2007,2007-04-08,7,NA,NA,NA,NA,NA
103,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
103,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
103,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
103,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
104,2007,2007-04-12,11,NA,NA,NA,NA,NA
104,2008,2008-04-25,24,NA,NA,NA,NA,NA
104,2009,2009-04-18,17,NA,NA,NA,NA,NA
104,2010,2010-04-27,26,9.7,14.1,1.7,26.2,0.7
104,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
105,2007,2007-04-10,9,NA,NA,NA,NA,NA
105,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
105,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
106,2007,2007-04-10,9,NA,NA,NA,NA,NA
106,2011,2011-04-20,19,12.4,18.1,4.8,23.9,0
107,2007,2007-04-06,5,NA,NA,NA,NA,NA
107,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
107,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
107,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
107,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
108,2007,2007-04-04,3,NA,NA,NA,NA,NA
108,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
108,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
108,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
108,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
108,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
109,2007,2007-04-10,9,NA,NA,NA,NA,NA
109,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
109,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
109,2018,2018-04-25,24,11.3,15.1,6.7,19,2.9
109,2021,2021-05-24,53,6.7,13.3,0.1,14.4,0.4
109,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
110,2007,2007-04-12,11,NA,NA,NA,NA,NA
110,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
110,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
111,2007,2007-04-08,7,NA,NA,NA,NA,NA
111,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
111,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
113,2007,2007-04-12,11,NA,NA,NA,NA,NA
113,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
113,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
114,2007,2007-04-14,13,NA,NA,NA,NA,NA
114,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
114,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
115,2007,2007-04-20,19,NA,NA,NA,NA,NA
115,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
115,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
116,2007,2007-04-06,5,NA,NA,NA,NA,NA
116,2008,2008-04-05,4,NA,NA,NA,NA,NA
116,2009,2009-03-30,-2,NA,NA,NA,NA,NA
116,2010,2010-04-15,14,9.7,14.1,1.7,26.2,0.7
116,2011,2011-04-04,3,12.4,18.1,4.8,23.9,0
