"TreeID","Year","first_stage2_date","Julian_Day"
2080,2010,2010-04-22,112
2080,2012,2012-04-19,110
2081,2010,2010-04-18,108
2081,2012,2012-04-07,98
2081,2018,2018-04-17,107
2082,2010,2010-04-28,118
2082,2012,2012-04-27,118
2082,2023,2023-04-27,117
2083,2010,2010-04-28,118
2083,2012,2012-04-27,118
2084,2010,2010-04-28,118
2084,2012,2012-04-15,106
2084,2023,2023-04-27,117
2085,2010,2010-04-28,118
2085,2012,2012-04-18,109
2086,2010,2010-04-28,118
2086,2012,2012-05-13,134
2087,2010,2010-04-28,118
2087,2012,2012-04-28,119
2088,2010,2010-05-18,138
2089,2010,2010-04-28,118
2089,2012,2012-04-15,106
2090,2010,2010-04-16,106
2090,2012,2012-04-13,104
2090,2013,2013-05-02,122
2090,2015,2015-04-16,106
2090,2016,2016-04-16,107
2090,2017,2017-04-14,104
2090,2018,2018-04-14,104
2090,2022,2022-04-08,98
2090,2023,2023-04-28,118
2090,2024,2024-04-08,99
2091,2010,2010-04-18,108
2091,2012,2012-04-07,98
2091,2016,2016-04-27,118
2091,2017,2017-04-14,104
2091,2018,2018-04-14,104
2091,2021,2021-04-29,119
2091,2022,2022-04-08,98
2091,2023,2023-04-28,118
2091,2024,2024-04-08,99
2092,2010,2010-04-22,112
2092,2012,2012-04-17,108
2092,2018,2018-04-14,104
2092,2022,2022-06-06,157
2092,2024,2024-04-08,99
2093,2010,2010-04-22,112
2093,2012,2012-04-03,94
2094,2010,2010-05-02,122
2094,2012,2012-04-21,112
2094,2018,2018-04-17,107
2095,2010,2010-04-16,106
2095,2012,2012-04-03,94
2096,2010,2010-04-28,118
2096,2012,2012-04-19,110
2096,2016,2016-05-09,130
2096,2018,2018-04-21,111
2096,2022,2022-04-22,112
2097,2010,2010-04-22,112
2097,2012,2012-04-07,98
2097,2016,2016-04-27,118
2097,2018,2018-04-21,111
2098,2010,2010-05-02,122
2098,2012,2012-04-23,114
2099,2010,2010-04-30,120
2099,2012,2012-05-01,122
2099,2016,2016-05-05,126
2099,2018,2018-04-21,111
2100,2010,2010-04-30,120
2100,2012,2012-05-01,122
2100,2016,2016-05-01,122
2100,2018,2018-04-21,111
2101,2010,2010-04-28,118
2101,2012,2012-04-13,104
2102,2010,2010-04-28,118
2102,2012,2012-04-15,106
2103,2010,2010-04-22,112
2103,2012,2012-03-29,89
2104,2010,2010-05-04,124
2104,2012,2012-04-15,106
2105,2010,2010-04-28,118
2105,2012,2012-05-09,130
2105,2016,2016-04-27,118
2105,2018,2018-04-21,111
2105,2022,2022-04-22,112
2105,2024,2024-04-29,120
2106,2010,2010-04-28,118
2106,2012,2012-06-22,174
2107,2010,2010-04-26,116
2107,2012,2012-04-13,104
2107,2016,2016-05-05,126
2107,2018,2018-04-21,111
2108,2010,2010-04-24,114
2108,2012,2012-04-05,96
2108,2016,2016-05-05,126
2108,2021,2021-05-06,126
2108,2022,2022-04-07,97
2109,2010,2010-04-18,108
2109,2012,2012-03-27,87
2109,2016,2016-04-27,118
2109,2017,2017-04-14,104
2109,2018,2018-04-17,107
2109,2021,2021-04-29,119
2109,2022,2022-04-07,97
2110,2010,2010-04-24,114
2110,2012,2012-04-09,100
2110,2013,2013-04-30,120
2111,2010,2010-04-22,112
2111,2012,2012-04-15,106
2111,2013,2013-05-02,122
2112,2010,2010-05-08,128
2112,2012,2012-04-27,118
2113,2010,2010-04-26,116
2113,2012,2012-04-23,114
2114,2010,2010-05-12,132
2114,2012,2012-05-01,122
2114,2013,2013-05-06,126
2115,2010,2010-05-04,124
2115,2012,2012-04-13,104
2116,2010,2010-05-14,134
2116,2012,2012-05-01,122
2117,2010,2010-04-28,118
2117,2012,2012-04-15,106
2118,2010,2010-04-28,118
2118,2012,2012-04-21,112
2119,2010,2010-04-24,114
2119,2012,2012-04-11,102
2120,2010,2010-04-30,120
2120,2012,2012-04-19,110
2121,2010,2010-04-24,114
2121,2012,2012-04-23,114
2122,2010,2010-04-30,120
2122,2012,2012-04-13,104
2123,2010,2010-04-30,120
2123,2012,2012-04-19,110
2124,2010,2010-05-20,140
2124,2012,2012-04-19,110
2125,2010,2010-04-22,112
2125,2012,2012-04-13,104
2126,2010,2010-04-28,118
2126,2012,2012-04-23,114
2127,2010,2010-04-30,120
2127,2012,2012-04-21,112
2128,2010,2010-04-28,118
2128,2012,2012-04-13,104
2129,2010,2010-05-20,140
2129,2012,2012-05-23,144
2130,2010,2010-04-24,114
2130,2012,2012-04-11,102
2131,2010,2010-04-30,120
2131,2012,2012-05-13,134
2131,2013,2013-05-08,128
2132,2010,2010-04-30,120
2132,2012,2012-05-03,124
2133,2010,2010-05-06,126
2133,2012,2012-05-03,124
2134,2010,2010-05-06,126
2134,2012,2012-04-27,118
2135,2010,2010-04-28,118
2135,2012,2012-04-21,112
2136,2010,2010-04-28,118
2136,2012,2012-04-13,104
2137,2010,2010-04-26,116
2137,2012,2012-04-07,98
2138,2010,2010-05-02,122
2138,2012,2012-05-01,122
2139,2010,2010-05-06,126
2139,2012,2012-04-27,118
2139,2013,2013-05-06,126
2140,2010,2010-05-12,132
2140,2012,2012-04-25,116
2141,2010,2010-04-28,118
2141,2012,2012-04-13,104
2142,2010,2010-04-26,116
2142,2012,2012-04-05,96
2143,2010,2010-04-26,116
2143,2012,2012-04-09,100
2144,2010,2010-04-26,116
2144,2012,2012-04-13,104
2145,2010,2010-04-24,114
2145,2012,2012-03-29,89
2146,2010,2010-04-30,120
2146,2012,2012-04-15,106
2147,2010,2010-05-08,128
2147,2012,2012-05-04,125
2148,2010,2010-04-22,112
2148,2012,2012-05-02,123
2149,2010,2010-04-24,114
2149,2012,2012-04-10,101
2149,2013,2013-05-03,123
2149,2015,2015-04-18,108
2149,2016,2016-04-17,108
2149,2017,2017-04-07,97
2149,2018,2018-05-02,122
2149,2021,2021-05-06,126
2149,2022,2022-04-12,102
2149,2023,2023-04-28,118
2150,2010,2010-04-22,112
2151,2010,2010-05-10,130
2152,2010,2010-04-30,120
2152,2012,2012-04-26,117
2153,2010,2010-04-24,114
2153,2012,2012-04-10,101
2153,2013,2013-05-01,121
2153,2015,2015-04-18,108
2153,2016,2016-04-17,108
2153,2017,2017-04-07,97
2153,2022,2022-04-19,109
2153,2023,2023-04-28,118
2153,2024,2024-04-15,106
2154,2010,2010-05-04,124
2155,2010,2010-04-26,116
2156,2010,2010-04-28,118
2156,2012,2012-04-11,102
2157,2010,2010-04-22,112
2157,2012,2012-04-13,104
2158,2010,2010-04-30,120
2158,2012,2012-04-23,114
2159,2010,2010-04-14,104
2159,2012,2012-04-01,92
2160,2010,2010-04-24,114
2160,2012,2012-04-09,100
2161,2010,2010-04-18,108
2161,2012,2012-04-01,92
2162,2010,2010-04-28,118
2162,2012,2012-04-11,102
2163,2010,2010-04-22,112
2163,2012,2012-04-11,102
2165,2010,2010-04-26,116
2165,2012,2012-04-11,102
2166,2010,2010-04-22,112
2166,2012,2012-03-29,89
2167,2010,2010-04-30,120
2167,2012,2012-04-11,102
2168,2010,2010-04-24,114
2168,2012,2012-04-01,92
2169,2010,2010-05-04,124
2169,2012,2012-05-21,142
2169,2013,2013-05-06,126
2170,2010,2010-04-22,112
2170,2012,2012-03-29,89
2171,2010,2010-04-26,116
2171,2012,2012-04-11,102
2172,2010,2010-04-26,116
2172,2012,2012-04-11,102
2172,2013,2013-04-28,118
2173,2010,2010-04-26,116
2173,2012,2012-04-07,98
2174,2010,2010-04-26,116
2174,2012,2012-04-01,92
2175,2010,2010-04-30,120
2175,2012,2012-04-19,110
2176,2010,2010-04-28,118
2176,2012,2012-04-17,108
2176,2013,2013-05-04,124
2177,2010,2010-05-02,122
2177,2012,2012-04-29,120
2178,2010,2010-04-28,118
2178,2012,2012-04-09,100
2179,2010,2010-04-28,118
2179,2012,2012-04-13,104
2180,2010,2010-04-18,108
2180,2012,2012-03-29,89
2181,2010,2010-04-28,118
2181,2012,2012-04-23,114
2182,2010,2010-04-22,112
2182,2012,2012-03-29,89
2183,2010,2010-04-26,116
2183,2012,2012-04-25,116
2183,2013,2013-05-04,124
2184,2010,2010-04-26,116
2185,2010,2010-04-26,116
2185,2012,2012-04-15,106
2185,2013,2013-05-04,124
2186,2010,2010-04-22,112
2186,2012,2012-05-01,122
2187,2010,2010-04-26,116
2187,2011,2011-04-19,109
2187,2012,2012-04-15,106
2187,2013,2013-04-26,116
2188,2010,2010-04-26,116
2188,2012,2012-04-11,102
2189,2010,2010-04-22,112
2189,2012,2012-04-15,106
2190,2010,2010-04-30,120
2190,2012,2012-05-01,122
2190,2013,2013-05-06,126
2191,2010,2010-04-22,112
2191,2012,2012-04-03,94
2192,2010,2010-04-26,116
2192,2012,2012-04-13,104
2193,2010,2010-04-28,118
2193,2012,2012-04-13,104
2194,2010,2010-05-06,126
2194,2012,2012-05-15,136
2195,2010,2010-04-30,120
2195,2012,2012-04-17,108
2195,2013,2013-05-08,128
2196,2010,2010-04-22,112
2196,2012,2012-04-03,94
2197,2010,2010-04-26,116
2197,2012,2012-04-29,120
2198,2010,2010-04-22,112
2198,2012,2012-04-01,92
2199,2010,2010-04-30,120
2199,2012,2012-05-05,126
2200,2010,2010-04-26,116
2200,2012,2012-04-25,116
2201,2010,2010-04-30,120
2201,2012,2012-05-07,128
2202,2010,2010-04-24,114
2202,2012,2012-04-11,102
2203,2010,2010-05-04,124
2203,2012,2012-05-05,126
2203,2013,2013-05-06,126
2204,2010,2010-04-26,116
2204,2012,2012-04-15,106
2205,2010,2010-04-30,120
2205,2012,2012-04-19,110
2206,2010,2010-04-26,116
2206,2012,2012-04-15,106
2207,2010,2010-04-24,114
2207,2012,2012-04-15,106
2208,2010,2010-04-30,120
2208,2012,2012-04-29,120
2209,2010,2010-04-24,114
2209,2012,2012-04-17,108
2210,2010,2010-05-08,128
2210,2012,2012-05-25,146
2211,2010,2010-04-22,112
2211,2012,2012-04-17,108
2212,2010,2010-04-30,120
2212,2012,2012-04-15,106
2213,2010,2010-04-28,118
2213,2012,2012-04-29,120
2213,2013,2013-04-30,120
2214,2010,2010-04-22,112
2214,2012,2012-04-13,104
2215,2010,2010-04-26,116
2215,2012,2012-04-29,120
2216,2010,2010-04-22,112
2216,2012,2012-04-17,108
2217,2010,2010-04-30,120
2217,2012,2012-04-19,110
2218,2010,2010-05-08,128
2218,2012,2012-05-09,130
2219,2010,2010-04-30,120
2219,2012,2012-04-29,120
2220,2010,2010-04-30,120
2220,2012,2012-04-11,102
2221,2010,2010-05-02,122
2221,2012,2012-04-11,102
2222,2010,2010-04-28,118
2222,2012,2012-04-11,102
2223,2010,2010-04-30,120
2223,2012,2012-05-05,126
2224,2010,2010-04-28,118
2224,2012,2012-04-11,102
2225,2010,2010-04-26,116
2225,2012,2012-04-17,108
2226,2010,2010-05-16,136
2226,2012,2012-04-29,120
2227,2010,2010-04-24,114
2227,2012,2012-04-11,102
2228,2010,2010-04-26,116
2228,2012,2012-05-03,124
2229,2010,2010-04-24,114
2229,2012,2012-04-27,118
2230,2010,2010-05-02,122
2230,2012,2012-05-03,124
2231,2010,2010-04-30,120
2231,2012,2012-04-27,118
2232,2010,2010-04-22,112
2232,2012,2012-04-01,92
2232,2013,2013-04-28,118
2233,2010,2010-04-26,116
2233,2012,2012-04-17,108
2234,2010,2010-04-26,116
2234,2012,2012-04-11,102
2235,2010,2010-04-28,118
2235,2012,2012-04-25,116
2235,2013,2013-04-30,120
2236,2010,2010-04-26,116
2236,2012,2012-04-25,116
2237,2010,2010-04-24,114
2237,2012,2012-04-15,106
2237,2013,2013-05-02,122
2238,2010,2010-04-22,112
2238,2012,2012-04-07,98
2239,2010,2010-04-28,118
2239,2012,2012-04-17,108
2240,2010,2010-04-26,116
2240,2012,2012-04-05,96
2241,2010,2010-04-22,112
2241,2012,2012-04-01,92
2242,2010,2010-04-24,114
2242,2012,2012-04-01,92
2243,2010,2010-04-26,116
2243,2012,2012-05-03,124
2243,2013,2013-05-02,122
2245,2010,2010-04-24,114
2245,2012,2012-04-03,94
2246,2010,2010-04-30,120
2246,2012,2012-05-03,124
2246,2013,2013-05-10,130
2247,2012,2012-04-13,104
2248,2010,2010-04-22,112
2248,2012,2012-04-01,92
2249,2010,2010-04-22,112
2249,2012,2012-04-01,92
2250,2010,2010-04-26,116
2250,2012,2012-04-25,116
2251,2010,2010-04-22,112
2251,2012,2012-04-01,92
2252,2010,2010-04-28,118
2252,2012,2012-04-17,108
2253,2010,2010-04-22,112
2253,2012,2012-03-29,89
2254,2010,2010-04-22,112
2254,2012,2012-03-27,87
2255,2010,2010-04-24,114
2255,2012,2012-04-27,118
2256,2010,2010-04-22,112
2256,2012,2012-03-27,87
2257,2010,2010-04-24,114
2257,2012,2012-04-27,118
2258,2010,2010-04-28,118
2258,2012,2012-04-15,106
2259,2010,2010-04-26,116
2259,2012,2012-04-11,102
2260,2010,2010-04-22,112
2260,2012,2012-03-29,89
2260,2013,2013-04-28,118
2261,2010,2010-04-24,114
2261,2012,2012-04-03,94
2262,2010,2010-04-24,114
2262,2012,2012-04-15,106
2263,2010,2010-04-26,116
2263,2012,2012-04-29,120
2264,2010,2010-04-28,118
2264,2012,2012-04-29,120
2265,2010,2010-04-24,114
2265,2012,2012-04-09,100
2266,2010,2010-04-24,114
2266,2012,2012-04-01,92
2267,2010,2010-04-28,118
2267,2012,2012-04-07,98
2267,2013,2013-05-02,122
2268,2010,2010-04-26,116
2268,2012,2012-04-11,102
2269,2010,2010-04-22,112
2269,2012,2012-03-29,89
2270,2010,2010-04-30,120
2270,2012,2012-05-05,126
2271,2010,2010-04-24,114
2271,2012,2012-04-11,102
2272,2010,2010-04-30,120
2272,2012,2012-04-25,116
2273,2010,2010-04-22,112
2273,2012,2012-04-13,104
2273,2013,2013-05-02,122
2274,2010,2010-04-28,118
2274,2012,2012-04-07,98
2275,2010,2010-04-28,118
2275,2012,2012-04-19,110
2276,2010,2010-04-22,112
2276,2012,2012-04-01,92
2277,2010,2010-04-24,114
2277,2012,2012-04-01,92
2278,2010,2010-04-30,120
2278,2012,2012-04-19,110
2279,2010,2010-05-14,134
2279,2012,2012-05-19,140
2280,2010,2010-05-12,132
2280,2012,2012-05-17,138
2281,2010,2010-04-22,112
2281,2012,2012-04-07,98
2282,2010,2010-04-22,112
2282,2012,2012-03-29,89
2282,2013,2013-04-28,118
2283,2010,2010-05-14,134
2283,2012,2012-04-29,120
2284,2010,2010-04-30,120
2284,2012,2012-04-29,120
2285,2010,2010-04-24,114
2285,2012,2012-04-01,92
2286,2010,2010-04-22,112
2286,2012,2012-04-25,116
2286,2013,2013-05-02,122
2287,2010,2010-04-28,118
2287,2012,2012-04-01,92
2287,2013,2013-04-30,120
2288,2010,2010-04-22,112
2288,2012,2012-04-11,102
2289,2010,2010-04-24,114
2289,2012,2012-04-05,96
2290,2010,2010-04-26,116
2290,2012,2012-04-17,108
2291,2010,2010-04-24,114
2291,2012,2012-04-01,92
2292,2010,2010-04-26,116
2292,2012,2012-04-05,96
2293,2010,2010-04-26,116
2294,2010,2010-04-26,116
2294,2012,2012-04-11,102
2295,2010,2010-04-18,108
2295,2012,2012-03-29,89
2296,2010,2010-04-22,112
2296,2012,2012-03-29,89
2297,2010,2010-04-26,116
2297,2012,2012-03-29,89
2298,2010,2010-04-24,114
2298,2012,2012-04-05,96
2299,2010,2010-04-22,112
2299,2012,2012-04-01,92
2300,2010,2010-04-28,118
2300,2012,2012-04-17,108
2301,2010,2010-04-28,118
2301,2012,2012-04-17,108
2302,2010,2010-04-26,116
2302,2012,2012-04-03,94
2303,2010,2010-04-22,112
2303,2012,2012-04-05,96
2303,2013,2013-04-26,116
2304,2010,2010-04-28,118
2304,2012,2012-04-09,100
2305,2010,2010-05-04,124
2305,2012,2012-04-19,110
2306,2010,2010-04-24,114
2306,2012,2012-04-17,108
2307,2010,2010-04-30,120
2308,2010,2010-04-30,120
2308,2012,2012-05-01,122
2309,2010,2010-04-24,114
2309,2012,2012-04-11,102
2310,2010,2010-04-28,118
2310,2012,2012-05-19,140
2311,2010,2010-05-02,122
2311,2012,2012-04-25,116
2311,2013,2013-05-04,124
2312,2010,2010-04-26,116
2312,2012,2012-05-13,134
2313,2010,2010-04-28,118
2313,2012,2012-05-13,134
2314,2010,2010-05-02,122
2315,2010,2010-05-08,128
2315,2012,2012-04-19,110
2316,2010,2010-04-24,114
2316,2012,2012-04-11,102
2316,2013,2013-04-28,118
2317,2010,2010-04-22,112
2317,2012,2012-04-17,108
2318,2010,2010-04-28,118
2318,2012,2012-04-19,110
2319,2010,2010-05-14,134
2319,2012,2012-04-19,110
2320,2010,2010-04-26,116
2320,2012,2012-04-19,110
2321,2010,2010-04-30,120
2322,2010,2010-04-28,118
2323,2010,2010-04-26,116
2323,2012,2012-04-19,110
2323,2013,2013-04-30,120
2324,2010,2010-05-04,124
2324,2012,2012-05-09,130
2325,2010,2010-04-26,116
2325,2012,2012-04-01,92
2326,2007,2007-04-14,104
2326,2010,2010-04-24,114
2326,2012,2012-05-13,134
2327,2010,2010-04-26,116
2327,2012,2012-04-05,96
2328,2010,2010-04-24,114
2328,2012,2012-04-11,102
2328,2013,2013-04-30,120
2329,2010,2010-05-04,124
2329,2012,2012-05-07,128
2330,2010,2010-04-28,118
2330,2012,2012-04-19,110
2331,2010,2010-04-24,114
2331,2012,2012-04-19,110
2332,2010,2010-05-02,122
2332,2012,2012-05-03,124
2333,2010,2010-05-06,126
2333,2012,2012-05-01,122
2334,2010,2010-05-02,122
2334,2012,2012-04-19,110
2335,2010,2010-04-22,112
2335,2012,2012-04-27,118
2336,2010,2010-04-24,114
2336,2012,2012-04-27,118
2337,2010,2010-04-24,114
2337,2012,2012-04-29,120
2338,2010,2010-05-14,134
2338,2012,2012-05-15,136
2339,2010,2010-04-18,108
2339,2012,2012-04-29,120
2340,2010,2010-05-14,134
2340,2012,2012-05-13,134
2341,2010,2010-04-26,116
2341,2012,2012-04-11,102
2342,2010,2010-04-22,112
2342,2012,2012-04-11,102
2343,2010,2010-05-02,122
2343,2012,2012-04-15,106
2344,2010,2010-05-08,128
2344,2012,2012-04-27,118
2345,2010,2010-05-06,126
2345,2012,2012-04-19,110
2346,2010,2010-05-16,136
2346,2012,2012-04-21,112
2347,2010,2010-04-24,114
2347,2012,2012-05-01,122
2348,2010,2010-04-30,120
2348,2012,2012-04-27,118
2349,2010,2010-05-14,134
2349,2012,2012-06-26,178
2350,2010,2010-04-26,116
2350,2012,2012-04-01,92
2351,2010,2010-04-28,118
2351,2012,2012-04-13,104
2352,2010,2010-04-28,118
2352,2012,2012-04-19,110
2352,2013,2013-05-06,126
2353,2010,2010-04-28,118
2353,2012,2012-04-15,106
2354,2010,2010-04-16,106
2354,2012,2012-05-01,122
2355,2010,2010-04-30,120
2355,2012,2012-05-01,122
2356,2010,2010-05-02,122
2356,2012,2012-04-13,104
2357,2010,2010-04-28,118
2357,2012,2012-04-19,110
2358,2010,2010-05-06,126
2358,2012,2012-05-13,134
2359,2011,2011-04-12,102
2359,2013,2013-05-07,127
2360,2011,2011-04-10,100
2360,2013,2013-05-07,127
2361,2011,2011-04-10,100
2361,2013,2013-05-05,125
2361,2024,2024-04-09,100
2362,2011,2011-04-12,102
2362,2013,2013-05-05,125
2363,2011,2011-04-08,98
2364,2011,2011-04-04,94
2364,2013,2013-05-05,125
2365,2011,2011-04-08,98
2365,2013,2013-05-05,125
2366,2011,2011-04-10,100
2366,2013,2013-05-05,125
2367,2011,2011-04-10,100
2367,2013,2013-05-05,125
2368,2011,2011-04-20,110
2369,2011,2011-04-14,104
2370,2011,2011-04-12,102
2371,2011,2011-04-10,100
2372,2011,2011-04-14,104
2373,2011,2011-04-10,100
2374,2011,2011-04-24,114
2374,2013,2013-05-07,127
2374,2018,2018-04-24,114
2374,2022,2022-04-19,109
2375,2011,2011-04-14,104
2375,2013,2013-05-07,127
2376,2011,2011-04-14,104
2376,2013,2013-05-07,127
2377,2011,2011-04-06,96
2378,2011,2011-04-30,120
2379,2011,2011-04-10,100
2379,2013,2013-05-05,125
2380,2011,2011-04-10,100
2380,2013,2013-05-09,129
2381,2011,2011-04-20,110
2381,2013,2013-05-09,129
2381,2018,2018-04-21,111
2381,2022,2022-04-26,116
2382,2011,2011-04-14,104
2382,2013,2013-05-03,123
2382,2018,2018-04-21,111
2382,2022,2022-04-19,109
2383,2011,2011-04-12,102
2383,2013,2013-05-05,125
2384,2011,2011-04-12,102
2384,2013,2013-05-05,125
2384,2018,2018-04-17,107
2384,2022,2022-04-19,109
2384,2023,2023-04-26,116
2385,2011,2011-04-12,102
2385,2013,2013-05-05,125
2386,2011,2011-04-16,106
2386,2013,2013-05-05,125
2386,2018,2018-04-24,114
2386,2022,2022-04-26,116
2387,2011,2011-04-08,98
2387,2013,2013-05-03,123
2388,2011,2011-04-10,100
2388,2013,2013-05-03,123
2389,2011,2011-04-16,106
2389,2013,2013-05-05,125
2389,2018,2018-04-21,111
2389,2022,2022-04-19,109
2389,2023,2023-04-26,116
2390,2011,2011-04-08,98
2390,2013,2013-05-01,121
2391,2011,2011-04-18,108
2391,2013,2013-05-07,127
2392,2011,2011-04-20,110
2392,2013,2013-05-05,125
2393,2011,2011-04-12,102
2393,2013,2013-05-05,125
2393,2018,2018-04-28,118
2393,2022,2022-04-05,95
2394,2011,2011-04-18,108
2394,2013,2013-05-07,127
2395,2011,2011-04-16,106
2395,2013,2013-05-07,127
2395,2018,2018-04-24,114
2395,2022,2022-04-19,109
2396,2011,2011-04-16,106
2396,2013,2013-05-07,127
2397,2011,2011-04-10,100
2397,2013,2013-05-07,127
2398,2011,2011-04-22,112
2398,2013,2013-05-09,129
2399,2011,2011-04-16,106
2399,2013,2013-05-05,125
2399,2022,2022-04-19,109
2400,2011,2011-04-16,106
2400,2013,2013-05-07,127
2400,2018,2018-04-21,111
2400,2022,2022-04-05,95
2401,2011,2011-04-22,112
2402,2011,2011-04-08,98
2402,2013,2013-05-01,121
2402,2018,2018-04-21,111
2402,2022,2022-04-05,95
2403,2011,2011-04-10,100
2403,2013,2013-05-03,123
2403,2023,2023-04-26,116
2404,2011,2011-04-14,104
2404,2013,2013-05-09,129
2405,2011,2011-04-12,102
2406,2011,2011-04-18,108
2406,2013,2013-05-07,127
2406,2018,2018-04-21,111
2406,2022,2022-04-19,109
2406,2024,2024-04-11,102
2407,2011,2011-04-22,112
2408,2011,2011-04-12,102
2408,2013,2013-05-05,125
2408,2018,2018-04-21,111
2408,2022,2022-05-31,151
2409,2011,2011-04-10,100
2409,2013,2013-05-05,125
2410,2011,2011-04-22,112
2410,2024,2024-04-11,102
2411,2011,2011-04-10,100
2411,2013,2013-05-07,127
2411,2018,2018-04-21,111
2411,2022,2022-04-19,109
2411,2024,2024-04-11,102
2412,2011,2011-04-12,102
2412,2013,2013-05-05,125
2413,2011,2011-04-08,98
2413,2013,2013-05-03,123
2413,2023,2023-04-26,116
2414,2011,2011-04-20,110
2414,2013,2013-05-05,125
2414,2018,2018-04-21,111
2414,2022,2022-04-19,109
2414,2024,2024-04-11,102
2415,2011,2011-04-08,98
2415,2013,2013-04-29,119
2415,2018,2018-04-11,101
2415,2022,2022-04-29,119
2415,2023,2023-04-14,104
2416,2011,2011-04-14,104
2416,2013,2013-05-09,129
2416,2022,2022-04-19,109
2417,2011,2011-04-22,112
2417,2013,2013-05-11,131
2418,2011,2011-04-10,100
2418,2013,2013-05-01,121
2419,2011,2011-04-08,98
2419,2013,2013-05-01,121
2420,2016,2016-05-26,147
2421,2011,2011-04-07,97
2421,2013,2013-04-26,116
2421,2018,2018-04-16,106
2421,2021,2021-04-09,99
2421,2022,2022-04-25,115
2421,2023,2023-04-18,108
2421,2024,2024-04-12,103
2422,2011,2011-04-11,101
2422,2013,2013-04-28,118
2422,2016,2016-04-26,117
2422,2017,2017-04-18,108
2422,2018,2018-04-21,111
2422,2021,2021-04-27,117
2422,2022,2022-04-25,115
2422,2024,2024-04-12,103
2423,2011,2011-04-11,101
2423,2013,2013-05-06,126
2424,2011,2011-04-11,101
2424,2013,2013-04-28,118
2425,2011,2011-04-09,99
2425,2013,2013-04-28,118
2425,2016,2016-04-26,117
2425,2017,2017-04-18,108
2425,2018,2018-04-21,111
2425,2021,2021-05-03,123
2425,2022,2022-04-25,115
2425,2023,2023-04-18,108
2425,2024,2024-04-12,103
2426,2011,2011-04-04,94
2426,2013,2013-04-29,119
2427,2011,2011-04-06,96
2427,2013,2013-04-29,119
2427,2016,2016-04-25,116
2427,2017,2017-04-17,107
2427,2018,2018-04-17,107
2427,2021,2021-04-12,102
2427,2022,2022-04-05,95
2427,2023,2023-04-19,109
2427,2024,2024-04-05,96
2428,2011,2011-04-12,102
2428,2013,2013-05-09,129
2429,2011,2011-04-12,102
2429,2013,2013-05-05,125
2429,2018,2018-04-17,107
2429,2022,2022-04-19,109
2429,2024,2024-05-02,123
2430,2011,2011-04-12,102
2430,2013,2013-05-05,125
2430,2023,2023-04-19,109
2430,2024,2024-05-02,123
2432,2011,2011-04-10,100
2432,2018,2018-04-21,111
2432,2021,2021-05-06,126
2432,2022,2022-04-05,95
2432,2023,2023-04-19,109
2432,2024,2024-05-02,123
2433,2011,2011-04-06,96
2433,2013,2013-05-03,123
2433,2018,2018-04-17,107
2433,2022,2022-04-08,98
2433,2024,2024-04-16,107
2434,2011,2011-04-08,98
2434,2013,2013-05-01,121
2434,2021,2021-05-06,126
2434,2022,2022-04-11,101
2434,2023,2023-04-19,109
2434,2024,2024-04-05,96
2435,2011,2011-04-12,102
2435,2013,2013-05-05,125
2435,2018,2018-04-24,114
2435,2021,2021-05-06,126
2435,2022,2022-04-29,119
2435,2024,2024-04-16,107
2436,2011,2011-04-12,102
2436,2013,2013-05-03,123
2438,2011,2011-04-20,110
2438,2013,2013-05-03,123
2439,2011,2011-04-22,112
2439,2013,2013-05-15,135
2439,2024,2024-04-09,100
2440,2011,2011-04-20,110
2440,2013,2013-05-07,127
2440,2018,2018-04-21,111
2440,2022,2022-04-26,116
2441,2011,2011-04-18,108
2441,2013,2013-05-05,125
2442,2011,2011-04-10,100
2442,2013,2013-05-03,123
2443,2011,2011-04-12,102
2443,2013,2013-05-05,125
2444,2011,2011-04-16,106
2444,2013,2013-05-01,121
2445,2011,2011-04-10,100
2445,2013,2013-05-01,121
2446,2011,2011-04-10,100
2446,2013,2013-05-03,123
2447,2011,2011-04-06,96
2447,2013,2013-05-03,123
2448,2011,2011-04-14,104
2448,2013,2013-05-07,127
2449,2011,2011-04-12,102
2450,2011,2011-04-08,98
2450,2013,2013-05-01,121
2451,2011,2011-04-06,96
2451,2013,2013-04-25,115
2452,2011,2011-04-08,98
2453,2011,2011-04-16,106
2453,2013,2013-05-01,121
2454,2011,2011-04-18,108
2454,2013,2013-05-01,121
2455,2011,2011-04-22,112
2455,2013,2013-05-09,129
2456,2011,2011-04-22,112
2456,2013,2013-05-07,127
2457,2011,2011-04-24,114
2457,2013,2013-05-07,127
2458,2011,2011-04-10,100
2458,2013,2013-04-29,119
2459,2011,2011-04-16,106
2459,2013,2013-05-05,125
2460,2011,2011-04-18,108
2460,2013,2013-05-07,127
2461,2011,2011-04-18,108
2461,2013,2013-05-07,127
2462,2011,2011-04-12,102
2462,2013,2013-05-01,121
2463,2011,2011-04-10,100
2463,2013,2013-05-05,125
2464,2011,2011-04-18,108
2464,2013,2013-05-07,127
2465,2011,2011-04-18,108
2465,2013,2013-05-09,129
2466,2011,2011-04-11,101
2466,2013,2013-05-06,126
2466,2018,2018-04-21,111
2466,2021,2021-04-27,117
2466,2022,2022-04-20,110
2466,2023,2023-04-26,116
2466,2024,2024-04-12,103
2467,2011,2011-04-11,101
2467,2013,2013-05-02,122
2468,2011,2011-04-11,101
2468,2013,2013-05-02,122
